box_pos_x,box_pos_y,box_pos_z,change_pos,collisions,energy,pos_x,pos_y,pos_z,t,vel_x,vel_y,vel_z
-2.477105616627757e-08,-7.964976960580742e-09,-5.313306681552724e-08,4.841361253180466e-09,8,7.774263823108004e-21,-2.477105616627757e-08,-1.0796497696058065e-07,-1.5313306681552732e-07,7.999999999999999e-10,-5.429626673763208,-317.84831784320306,-365.14483953138523
-2.4825352433015202e-08,-1.1143460139012773e-08,4.321548478915891e-08,4.841361253180466e-09,8,7.774263823108004e-21,-2.4825352433015202e-08,-1.1114346013901267e-07,-1.5678451521084116e-07,8.1e-10,-5.429626673763208,-317.84831784320306,-365.14483953138523
-2.4879648699752836e-08,-1.4321943317444803e-08,3.9564036393845056e-08,4.841361253180466e-09,8,7.774263823108004e-21,-2.4879648699752836e-08,-1.143219433174447e-07,-1.60435963606155e-07,8.2e-10,-5.429626673763208,-317.84831784320306,-365.14483953138523
-2.493394496649047e-08,-1.7500426495876832e-08,3.5912587998531205e-08,4.841361253180466e-09,8,7.774263823108004e-21,-2.493394496649047e-08,-1.1750042649587672e-07,-1.6408741200146885e-07,8.299999999999999e-10,-5.429626673763208,-317.84831784320306,-365.14483953138523
-2.4988241233228103e-08,-2.0678909674308864e-08,3.2261139603217354e-08,4.841361253180466e-09,8,7.774263823108004e-21,-2.4988241233228103e-08,-1.2067890967430875e-07,-1.677388603967827e-07,8.4e-10,-5.429626673763208,-317.84831784320306,-365.14483953138523
-2.5042537499965736e-08,-2.3857392852740896e-08,2.8609691207903503e-08,4.841361253180466e-09,8,7.774263823108004e-21,-2.5042537499965736e-08,-1.2385739285274077e-07,-1.7139030879209654e-07,8.5e-10,-5.429626673763208,-317.84831784320306,-365.14483953138523
-2.509683376670337e-08,-2.7035876031172928e-08,2.495824281258965e-08,4.841361253180466e-09,8,7.774263823108004e-21,-2.509683376670337e-08,-1.270358760311728e-07,-1.7504175718741039e-07,8.599999999999999e-10,-5.429626673763208,-317.84831784320306,-365.14483953138523
-2.5151130033441003e-08,-3.021435920960496e-08,2.13067944172758e-08,4.841361253180466e-09,9,7.774263823108004e-21,-2.5151130033441003e-08,-1.3021435920960482e-07,-1.7869320558272423e-07,8.7e-10,-99.41887932097154,592.7039538667713,-257.7651831312081
-2.614531882665072e-08,-2.428731967093725e-08,1.872914258596372e-08,6.539304092404687e-09,9,1.4183628949028186e-20,-2.614531882665072e-08,-1.242873196709371e-07,-1.8127085741403632e-07,8.8e-10,-99.41887932097154,592.7039538667713,-257.7651831312081
-2.7139507619860436e-08,-1.836028013226954e-08,1.6151490754651637e-08,6.539304092404687e-09,9,1.4183628949028186e-20,-2.7139507619860436e-08,-1.1836028013226939e-07,-1.838485092453484e-07,8.899999999999999e-10,-99.41887932097154,592.7039538667713,-257.7651831312081
-2.8133696413070153e-08,-1.2433240593601826e-08,1.3573838923339556e-08,6.539304092404687e-09,9,1.4183628949028186e-20,-2.8133696413070153e-08,-1.1243324059360168e-07,-1.8642616107666048e-07,9e-10,-99.41887932097154,592.7039538667713,-257.7651831312081
-2.912788520627987e-08,-6.506201054934113e-09,1.0996187092027474e-08,6.539304092404687e-09,9,1.4183628949028186e-20,-2.912788520627987e-08,-1.0650620105493397e-07,-1.8900381290797257e-07,9.1e-10,-99.41887932097154,592.7039538667713,-257.7651831312081
-3.0122073999489584e-08,-5.791615162664008e-10,8.418535260715393e-09,6.539304092404687e-09,9,1.4183628949028186e-20,-3.0122073999489584e-08,-1.0057916151626626e-07,-1.9158146473928465e-07,9.199999999999999e-10,-99.41887932097154,592.7039538667713,-257.7651831312081
-3.11162627926993e-08,5.347878022401312e-09,5.840883429403311e-09,6.539304092404687e-09,9,1.4183628949028186e-20,-3.11162627926993e-08,-9.465212197759854e-08,-1.9415911657059674e-07,9.3e-10,-99.41887932097154,592.7039538667713,-257.7651831312081
-3.211045158590902e-08,1.1274917561069024e-08,3.26323159809123e-09,6.539304092404687e-09,9,1.4183628949028186e-20,-3.211045158590902e-08,-8.872508243893083e-08,-1.9673676840190882e-07,9.399999999999999e-10,-99.41887932097154,592.7039538667713,-257.7651831312081
-3.3104640379118734e-08,1.7201957099736737e-08,6.85579766779149e-10,6.539304092404687e-09,9,1.4183628949028186e-20,-3.3104640379118734e-08,-8.279804290026312e-08,-1.993144202332209e-07,9.5e-10,-99.41887932097154,592.7039538667713,-257.7651831312081
-3.409882917232845e-08,2.312899663840445e-08,-1.892072064532932e-09,6.539304092404687e-09,9,1.4183628949028186e-20,-3.409882917232845e-08,-7.687100336159541e-08,-2.01892072064533e-07,9.6e-10,-99.41887932097154,592.7039538667713,-257.7651831312081
-3.509301796553817e-08,2.9056036177072162e-08,-4.469723895845013e-09,6.539304092404687e-09,9,1.4183628949028186e-20,-3.509301796553817e-08,-7.09439638229277e-08,-2.0446972389584508e-07,9.7e-10,-99.41887932097154,592.7039538667713,-257.7651831312081
